#FamilyID	pvalue	Significant at 0.05
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.178	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.005	y
null	0.036	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.132	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.261	n
null	0.251	n
null	0.178	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.004	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.082	n
null	0.051	n
null	0.443	n
null	0.443	n
null	0.132	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.153	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.212	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.04	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.036	y
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.589	n
null	0.443	n
null	0.611	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.036	y
null	0.261	n
null	0.251	n
null	0.443	n
null	0.212	n
null	0.443	n
null	0.132	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.178	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.589	n
null	0.443	n
null	0.212	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.064	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.111	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.132	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.132	n
null	0.186	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.186	n
null	0.036	y
null	0.443	n
null	0.443	n
null	0.212	n
null	0.132	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.178	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.212	n
null	0.036	y
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.016	y
null	0.443	n
null	0.443	n
null	0.212	n
null	0.443	n
null	0.251	n
null	0.111	n
null	0.443	n
null	0.388	n
null	0.013	y
null	0.611	n
null	0.611	n
null	0.251	n
null	0.251	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.016	y
null	0.132	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.051	n
null	0.443	n
null	0.443	n
null	0.212	n
null	0.261	n
null	0.443	n
null	0.004	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.212	n
null	0.443	n
null	0.443	n
null	0.085	n
null	0.261	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.013	y
null	0.025	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.178	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.071	n
null	0.212	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.186	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.006	y
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.002	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.034	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.212	n
null	0.443	n
null	0.186	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.178	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.178	n
null	0.018	y
null	0.611	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.212	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.388	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.132	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.251	n
null	0.443	n
null	0.07	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.132	n
null	0.443	n
null	0.443	n
null	0.036	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.013	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.016	y
null	0.261	n
null	0.27	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.07	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.067	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.261	n
null	0.611	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.036	y
null	0.261	n
null	0.443	n
null	0.611	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.178	n
null	0.443	n
null	0.611	n
null	0.186	n
null	0.611	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.132	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.132	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.309	n
null	0.443	n
null	0.212	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.178	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.051	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.067	n
null	0.309	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.212	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.011	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.178	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.178	n
null	0.388	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.589	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.018	y
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.186	n
null	0.036	y
null	0.443	n
null	0.388	n
null	0.155	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.251	n
null	0.261	n
null	0.443	n
null	0.611	n
null	0.186	n
null	0.443	n
null	0.036	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.179	n
null	0.212	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.212	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.261	n
null	0.07	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.085	n
null	0.589	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.132	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.186	n
null	0.186	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.028	y
null	0.036	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.388	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.146	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.186	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.178	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.611	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.309	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.261	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.309	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.186	n
null	0.611	n
null	0.016	y
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.309	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.212	n
null	0.611	n
null	0.443	n
null	0.212	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.251	n
null	0.388	n
null	0.178	n
null	0.036	y
null	0.611	n
null	0.036	y
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.018	y
null	0.611	n
null	0.611	n
null	0.611	n
null	0.186	n
null	0.261	n
null	0.018	y
null	0.251	n
null	0.611	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.034	y
null	0.132	n
null	0.589	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.013	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.388	n
null	0.261	n
null	0.067	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.002	y
null	0.443	n
null	0.132	n
null	0.611	n
null	0.443	n
null	0.037	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.261	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.212	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.08	n
null	0.261	n
null	0.071	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.178	n
null	0.611	n
null	0.443	n
null	0.067	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.611	n
null	0.443	n
null	0.261	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.261	n
null	0.611	n
null	0.388	n
null	0.443	n
null	0.186	n
null	0.443	n
null	0.261	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.589	n
null	0.443	n
null	0.051	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.036	y
null	0.443	n
null	0.212	n
null	0.611	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.186	n
null	0.388	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.589	n
null	0.212	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.016	y
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.186	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.352	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.309	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.067	n
null	0.028	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.178	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.04	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.212	n
null	0.388	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.212	n
null	0.212	n
null	0.186	n
null	0.443	n
null	0.388	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.132	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.251	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.589	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.251	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.261	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.186	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.309	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.589	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.029	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.186	n
null	0.443	n
null	0.443	n
null	0.589	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.07	n
null	0.443	n
null	0.443	n
null	0.388	n
null	0.443	n
null	0.186	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.212	n
null	0.443	n
null	0.251	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.212	n
null	0.251	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.251	n
null	0.013	y
null	0.035	y
null	0.015	y
null	0.32	n
null	0.32	n
null	0.081	n
null	0.631	n
null	0.631	n
null	0.013	y
null	0.514	n
null	0.008	y
null	0.254	n
null	0.32	n
null	0.254	n
null	0.32	n
null	0.514	n
null	0.672	n
null	0.32	n
null	0.514	n
null	0.514	n
null	0.023	y
null	0.672	n
null	0.32	n
null	0.254	n
null	0.005	y
null	0.514	n
null	0.029	y
null	0.514	n
null	0.126	n
null	0.254	n
null	0.514	n
null	0.32	n
null	0.672	n
null	0.32	n
null	0.391	n
null	0.514	n
null	0.391	n
null	0.32	n
null	0.181	n
null	0.32	n
null	0.631	n
null	0.254	n
null	0.254	n
null	0.254	n
null	0.32	n
null	0.254	n
null	0.082	n
null	0.514	n
null	0.006	y
null	0.082	n
null	0.008	y
null	0.514	n
null	0.514	n
null	0.32	n
null	0.029	y
null	0.514	n
null	0.514	n
null	0.32	n
null	0.169	n
null	0.514	n
null	0.181	n
null	0.169	n
null	0.514	n
null	0.074	n
null	0.158	n
null	0.514	n
null	0.514	n
null	0.631	n
null	0.32	n
null	0.169	n
null	0.006	y
null	0.514	n
null	0.169	n
null	0.212	n
null	0.212	n
null	0.212	n
null	0.212	n
null	0.611	n
null	0.023	y
null	0.212	n
null	0.212	n
null	0.212	n
null	0.036	y
null	0.443	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.008	y
null	0.611	n
null	0.443	n
null	0.611	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.309	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.212	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.023	y
null	0.611	n
null	0.611	n
null	0.037	y
null	0.212	n
null	0.388	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.013	y
null	0.443	n
null	0.443	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.04	y
null	0.212	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.178	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.212	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.212	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.023	y
null	0.611	n
null	0.071	n
null	0.064	n
null	0.611	n
null	0.212	n
null	0.611	n
null	0.611	n
null	0.08	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.388	n
null	0.443	n
null	0.611	n
null	0.064	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.153	n
null	0.611	n
null	0.388	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.388	n
null	0.388	n
null	0.443	n
null	0.106	n
null	0.001	y
null	0.611	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.443	n
null	0.067	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.212	n
null	0.388	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.008	y
null	0.611	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.212	n
null	0.018	y
null	0.611	n
null	0.023	y
null	0.611	n
null	0.611	n
null	0.212	n
null	0.443	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.085	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.153	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.611	n
null	0.443	n
null	0.611	n
null	0.611	n
null	0.309	n
null	0.388	n
