Orthogroup	Ahalleri_v2.1.0.priTranscripts	Alyrata_v2.1.priTranscripts	Athaliana_Araport11.priTranscripts	Boleracea_capitata_v1.0.priTranscripts	Brapa_v1.3.priTranscripts
7591	OG0007590	1	1	1	2	2
7592	OG0007591	1	1	1	1	3
7593	OG0007592	1	1	1	2	2
7594	OG0007593	1	1	2	2	1
7595	OG0007594	1	1	1	2	2
7596	OG0007595	1	1	1	2	2
7597	OG0007596	1	1	1	2	2
7598	OG0007597	1	2	1	1	2
7599	OG0007598	1	1	1	1	3
7600	OG0007599	1	1	1	2	2
7601	OG0007600	1	1	1	1	3
7602	OG0007601	1	1	1	2	2
7603	OG0007602	1	1	1	2	2
7604	OG0007603	1	1	1	2	2
7605	OG0007604	1	1	1	1	3
7606	OG0007605	1	1	1	2	2
7607	OG0007606	1	1	1	2	2
7608	OG0007607	1	1	1	2	2
7609	OG0007608	1	1	1	1	3
7610	OG0007609	1	1	1	1	3
7611	OG0007610	1	1	1	2	2
7612	OG0007611	1	1	1	1	3
7613	OG0007612	1	1	1	2	2
7614	OG0007613	1	1	1	2	2
7615	OG0007614	1	1	1	2	2
7616	OG0007615	1	1	1	2	2
7617	OG0007616	1	1	1	2	2
7618	OG0007617	1	1	1	2	2
7619	OG0007618	1	1	1	2	2
7620	OG0007619	1	1	1	2	2
7621	OG0007620	1	1	1	2	2
7622	OG0007621	1	1	1	2	2
7623	OG0007622	1	1	1	2	2
7624	OG0007623	1	1	1	3	1
7625	OG0007624	1	1	1	2	2
7626	OG0007625	1	2	1	2	1
7627	OG0007626	1	2	1	2	1
7628	OG0007627	1	1	1	2	2
7629	OG0007628	1	1	1	2	2
7630	OG0007629	1	1	1	2	2
7631	OG0007630	1	1	1	2	2
7632	OG0007631	1	1	1	3	1
7633	OG0007632	1	1	1	2	2
7634	OG0007633	1	1	1	2	2
7635	OG0007634	1	1	1	2	2
7636	OG0007635	1	3	1	1	1
7637	OG0007636	1	1	1	2	2
7638	OG0007637	1	1	1	2	2
7639	OG0007638	1	2	1	2	1
7640	OG0007639	1	1	1	2	2
7641	OG0007640	1	2	2	1	1
7642	OG0007641	1	1	1	2	2
7643	OG0007642	1	1	1	2	2
7644	OG0007643	1	1	1	2	2
7645	OG0007644	1	1	1	0	4
7646	OG0007645	1	1	1	2	2
7647	OG0007646	1	1	1	2	2
7648	OG0007647	1	1	1	2	2
7649	OG0007648	1	1	1	2	2
7650	OG0007649	1	1	1	2	2
7651	OG0007650	1	1	1	2	2
7652	OG0007651	1	1	1	2	2
7653	OG0007652	1	1	1	2	2
7654	OG0007653	1	1	2	2	1
7655	OG0007654	1	1	1	2	2
7656	OG0007655	1	1	1	2	2
7657	OG0007656	1	1	1	2	2
7658	OG0007657	1	1	1	2	2
7659	OG0007658	1	1	0	4	1
7660	OG0007659	1	1	1	2	2
7661	OG0007660	1	1	1	2	2
7662	OG0007661	1	1	1	2	2
7663	OG0007662	1	2	1	1	2
7664	OG0007663	1	1	1	2	2
7665	OG0007664	1	3	1	1	1
7666	OG0007665	1	1	1	2	2
7667	OG0007666	1	1	1	2	2
7668	OG0007667	1	1	2	2	1
7669	OG0007668	1	1	1	1	3
7670	OG0007669	1	1	1	2	2
7671	OG0007670	1	1	1	2	2
7672	OG0007671	1	1	1	2	2
7673	OG0007672	1	1	1	2	2
7674	OG0007673	1	1	1	2	2
7675	OG0007674	1	1	1	2	2
7676	OG0007675	1	1	1	2	2
7677	OG0007676	1	1	1	2	2
7678	OG0007677	1	2	1	1	2
7679	OG0007678	1	2	2	0	2
7680	OG0007679	1	1	1	2	2
7681	OG0007680	1	1	1	2	2
7682	OG0007681	1	2	1	1	2
7683	OG0007682	1	1	1	2	2
7684	OG0007683	1	3	1	1	1
7685	OG0007684	1	1	1	2	2
7686	OG0007685	1	1	1	2	2
7687	OG0007686	1	1	1	2	2
7688	OG0007687	1	1	2	1	2
7689	OG0007688	1	1	1	2	2
7690	OG0007689	1	1	1	2	2
7691	OG0007690	1	1	1	2	2
7692	OG0007691	1	1	1	2	2
7693	OG0007692	1	1	1	2	2
7694	OG0007693	1	1	1	2	2
7695	OG0007694	2	1	1	1	2
7696	OG0007695	1	1	1	2	2
7697	OG0007696	1	2	1	2	1
7698	OG0007697	1	1	1	2	2
7699	OG0007698	1	1	1	1	3
7700	OG0007699	1	1	1	2	2
7701	OG0007700	2	1	1	1	2
7702	OG0007701	1	2	1	2	1
7703	OG0007702	1	1	1	2	2
7704	OG0007703	1	1	1	2	2
7705	OG0007704	1	1	1	2	2
7706	OG0007705	1	2	2	1	1
7707	OG0007706	1	4	2	0	0
7708	OG0007707	0	1	0	4	2
7709	OG0007708	0	2	0	4	1
7710	OG0007709	0	1	1	3	2
7711	OG0007710	0	1	1	3	2
7712	OG0007711	0	2	0	2	3
7713	OG0007712	0	1	2	2	2
7714	OG0007713	0	1	2	2	2
7715	OG0007714	0	1	0	5	1
7716	OG0007715	0	1	1	2	3
7717	OG0007716	0	5	1	0	1
7718	OG0007717	0	2	1	2	2
7719	OG0007718	0	1	1	3	2
7720	OG0007719	0	2	2	1	2
7721	OG0007720	0	1	1	3	2
7722	OG0007721	0	1	1	2	3
7723	OG0007722	0	1	1	1	4
7724	OG0007723	0	1	1	3	2
7725	OG0007724	0	1	1	2	3
7726	OG0007725	0	1	1	2	3
7727	OG0007726	0	5	1	1	0
7728	OG0007727	0	1	1	1	4
7729	OG0007728	0	1	1	3	2
7730	OG0007729	0	2	2	1	2
7731	OG0007730	0	6	1	0	0
7732	OG0007731	0	1	1	2	3
7733	OG0007732	0	3	0	2	2
7734	OG0007733	0	1	1	2	3
7735	OG0007734	0	3	2	1	1
7736	OG0007735	0	2	1	2	2
7737	OG0007736	0	1	1	2	3
7738	OG0007737	0	1	1	3	2
7739	OG0007738	0	1	1	1	4
7740	OG0007739	0	1	1	3	2
7741	OG0007740	0	2	1	1	3
7742	OG0007741	0	1	1	2	3
7743	OG0007742	0	2	1	1	3
7744	OG0007743	0	1	1	3	2
7745	OG0007744	0	1	1	4	1
7746	OG0007745	0	1	1	3	2
7747	OG0007746	0	1	2	2	2
7748	OG0007747	0	2	1	2	2
7749	OG0007748	0	2	1	2	2
7750	OG0007749	0	2	1	2	2
7751	OG0007750	0	1	1	3	2
7752	OG0007751	0	2	2	1	2
7753	OG0007752	0	1	0	3	3
7754	OG0007753	0	1	1	2	3
7755	OG0007754	0	1	0	6	0
7756	OG0007755	0	1	0	3	3
7757	OG0007756	0	5	1	0	1
7758	OG0007757	0	1	1	2	3
7759	OG0007758	0	1	1	2	3
7760	OG0007759	0	1	0	0	6
7761	OG0007760	0	1	1	3	2
7762	OG0007761	0	3	2	0	2
7763	OG0007762	0	1	1	2	3
7764	OG0007763	0	1	2	1	3
7765	OG0007764	0	1	1	3	2
7766	OG0007765	0	2	3	1	1
7767	OG0007766	0	1	1	2	3
7768	OG0007767	0	1	4	1	1
7769	OG0007768	0	2	1	3	1
7770	OG0007769	0	1	1	2	3
7771	OG0007770	0	3	1	3	0
7772	OG0007771	0	3	1	1	2
7773	OG0007772	0	1	1	2	3
7774	OG0007773	0	1	1	2	3
7775	OG0007774	0	1	2	2	2
7776	OG0007775	0	1	1	3	2
7777	OG0007776	0	1	0	0	6
7778	OG0007777	0	2	1	3	1
7779	OG0007778	0	2	5	0	0
7780	OG0007779	0	1	1	2	3
7781	OG0007780	0	2	1	3	1
7782	OG0007781	0	0	1	4	2
7783	OG0007782	0	0	1	4	2
7784	OG0007783	0	0	0	3	4
7785	OG0007784	0	0	0	7	0
7786	OG0007785	0	0	0	7	0
7787	OG0007786	0	0	0	7	0
7788	OG0007787	0	0	0	3	4
7789	OG0007788	0	0	0	4	3
7790	OG0007789	0	0	0	7	0
7791	OG0007790	0	0	0	7	0
7792	OG0007791	0	0	0	6	1
7793	OG0007792	0	0	0	6	1
7794	OG0007793	0	0	0	6	1
7795	OG0007794	0	0	0	7	0
7796	OG0007795	0	0	0	5	2
7797	OG0007796	0	0	0	1	6
7798	OG0007797	0	0	0	4	3
7799	OG0007798	0	0	0	5	2
7800	OG0007799	0	0	0	7	0
7801	OG0007800	0	0	0	2	5
7802	OG0007801	0	0	0	1	6
7803	OG0007802	0	0	0	0	7
7804	OG0007803	0	0	0	0	7
7805	OG0007804	0	0	0	0	7
7806	OG0007805	0	0	0	0	7
7807	OG0007806	0	0	0	0	7
7808	OG0007807	0	0	0	0	7
7809	OG0007808	0	0	0	0	7
7810	OG0007809	2	1	1	1	1
7811	OG0007810	2	1	1	1	1
7812	OG0007811	2	1	1	1	1
7813	OG0007812	2	1	1	1	1
7814	OG0007813	1	1	1	1	2
7815	OG0007814	3	1	1	0	1
7816	OG0007815	2	1	1	1	1
7817	OG0007816	2	1	1	1	1
7818	OG0007817	2	1	1	1	1
7819	OG0007818	2	2	2	0	0
7820	OG0007819	1	1	1	2	1
7821	OG0007820	1	1	1	1	2
7822	OG0007821	1	1	1	1	2
7823	OG0007822	1	1	1	1	2
7824	OG0007823	1	1	1	1	2
7825	OG0007824	4	1	1	0	0
7826	OG0007825	1	1	1	1	2
7827	OG0007826	1	1	2	1	1
7828	OG0007827	1	1	1	1	2
7829	OG0007828	1	2	1	1	1
7830	OG0007829	1	1	1	2	1
7831	OG0007830	1	1	1	2	1
7832	OG0007831	1	1	1	2	1
7833	OG0007832	1	1	1	1	2
7834	OG0007833	1	1	1	1	2
7835	OG0007834	1	1	1	2	1
7836	OG0007835	3	3	0	0	0
7837	OG0007836	1	1	1	0	3
7838	OG0007837	1	1	1	1	2
7839	OG0007838	1	1	1	2	1
7840	OG0007839	1	1	1	2	1
7841	OG0007840	2	1	1	1	1
7842	OG0007841	1	1	1	2	1
7843	OG0007842	1	1	1	1	2
7844	OG0007843	1	1	1	1	2
7845	OG0007844	1	1	1	2	1
7846	OG0007845	1	1	1	1	2
7847	OG0007846	1	1	1	1	2
7848	OG0007847	3	1	1	0	1
7849	OG0007848	1	1	1	1	2
7850	OG0007849	1	1	1	1	2
7851	OG0007850	2	3	1	0	0
7852	OG0007851	2	1	1	1	1
7853	OG0007852	1	2	1	1	1
7854	OG0007853	1	1	1	2	1
7855	OG0007854	1	1	1	2	1
7856	OG0007855	1	1	1	1	2
7857	OG0007856	1	1	1	2	1
7858	OG0007857	1	1	1	1	2
7859	OG0007858	1	1	1	1	2
7860	OG0007859	1	1	1	1	2
7861	OG0007860	3	1	2	0	0
7862	OG0007861	1	1	1	2	1
7863	OG0007862	1	1	1	2	1
7864	OG0007863	1	1	1	2	1
7865	OG0007864	1	1	1	2	1
7866	OG0007865	1	1	1	1	2
7867	OG0007866	1	1	1	1	2
7868	OG0007867	1	1	1	1	2
7869	OG0007868	1	1	1	1	2
7870	OG0007869	1	1	1	1	2
7871	OG0007870	1	1	1	1	2
7872	OG0007871	1	1	1	1	2
7873	OG0007872	1	1	1	1	2
7874	OG0007873	1	1	1	1	2
7875	OG0007874	2	1	2	0	1
7876	OG0007875	2	1	1	1	1
7877	OG0007876	1	1	1	1	2
7878	OG0007877	1	1	1	1	2
7879	OG0007878	1	1	1	1	2
7880	OG0007879	1	1	1	1	2
7881	OG0007880	1	1	1	1	2
7882	OG0007881	1	1	1	1	2
7883	OG0007882	2	2	1	1	0
7884	OG0007883	1	1	1	2	1
7885	OG0007884	1	1	1	1	2
7886	OG0007885	1	1	1	1	2
7887	OG0007886	1	1	1	1	2
7888	OG0007887	1	1	1	2	1
7889	OG0007888	1	1	1	1	2
7890	OG0007889	1	1	1	1	2
7891	OG0007890	1	1	1	1	2
7892	OG0007891	2	1	1	1	1
7893	OG0007892	1	1	1	1	2
7894	OG0007893	1	1	1	2	1
7895	OG0007894	1	1	1	2	1
7896	OG0007895	1	1	1	1	2
7897	OG0007896	1	1	2	1	1
7898	OG0007897	2	1	1	1	1
7899	OG0007898	1	1	1	2	1
7900	OG0007899	1	1	1	1	2
7901	OG0007900	1	1	1	1	2
7902	OG0007901	1	1	1	1	2
7903	OG0007902	1	1	1	1	2
7904	OG0007903	1	1	1	1	2
7905	OG0007904	1	1	1	2	1
7906	OG0007905	1	1	1	1	2
7907	OG0007906	1	1	1	2	1
7908	OG0007907	1	1	1	2	1
7909	OG0007908	1	1	1	1	2
7910	OG0007909	1	1	1	1	2
7911	OG0007910	1	1	1	1	2
7912	OG0007911	1	1	1	1	2
7913	OG0007912	1	1	1	2	1
7914	OG0007913	1	1	1	2	1
7915	OG0007914	3	1	1	0	1
7916	OG0007915	1	1	1	1	2
7917	OG0007916	1	1	3	0	1
7918	OG0007917	2	2	1	0	1
7919	OG0007918	1	1	1	1	2
7920	OG0007919	2	1	1	1	1
7921	OG0007920	1	1	1	1	2
7922	OG0007921	1	1	1	1	2
7923	OG0007922	2	0	1	1	2
7924	OG0007923	1	1	1	1	2
7925	OG0007924	1	1	1	1	2
7926	OG0007925	1	1	1	1	2
7927	OG0007926	1	2	1	1	1
7928	OG0007927	1	1	1	2	1
7929	OG0007928	1	1	1	1	2
7930	OG0007929	2	2	1	0	1
7931	OG0007930	1	1	1	1	2
7932	OG0007931	1	1	1	2	1
7933	OG0007932	1	1	1	1	2
7934	OG0007933	1	1	2	1	1
7935	OG0007934	1	1	1	1	2
7936	OG0007935	1	1	1	1	2
7937	OG0007936	1	1	2	0	2
7938	OG0007937	1	1	1	1	2
7939	OG0007938	1	2	1	1	1
7940	OG0007939	1	1	1	1	2
7941	OG0007940	1	1	1	1	2
7942	OG0007941	3	0	0	0	3
7943	OG0007942	1	1	1	1	2
7944	OG0007943	1	1	1	1	2
7945	OG0007944	1	2	1	1	1
7946	OG0007945	1	2	1	1	1
7947	OG0007946	1	1	1	2	1
7948	OG0007947	1	0	1	3	1
7949	OG0007948	5	0	1	0	0
7950	OG0007949	1	1	1	1	2
7951	OG0007950	1	1	1	2	1
7952	OG0007951	1	1	1	1	2
7953	OG0007952	1	1	1	1	2
7954	OG0007953	1	1	1	2	1
7955	OG0007954	1	1	2	1	1
7956	OG0007955	2	4	0	0	0
7957	OG0007956	1	3	1	0	1
7958	OG0007957	1	1	1	1	2
7959	OG0007958	1	1	1	1	2
7960	OG0007959	1	1	1	2	1
7961	OG0007960	2	1	1	1	1
7962	OG0007961	1	2	1	1	1
7963	OG0007962	1	1	1	1	2
7964	OG0007963	1	1	1	1	2
7965	OG0007964	1	1	1	1	2
7966	OG0007965	1	1	1	1	2
7967	OG0007966	1	1	1	1	2
7968	OG0007967	1	1	1	1	2
7969	OG0007968	4	1	1	0	0
7970	OG0007969	1	1	1	1	2
7971	OG0007970	1	1	1	1	2
7972	OG0007971	1	1	1	1	2
7973	OG0007972	1	1	1	2	1
7974	OG0007973	2	1	1	1	1
7975	OG0007974	2	1	3	0	0
7976	OG0007975	1	1	1	1	2
7977	OG0007976	3	1	1	0	1
7978	OG0007977	1	1	1	1	2
7979	OG0007978	1	1	1	1	2
7980	OG0007979	2	1	1	1	1
7981	OG0007980	1	1	1	2	1
7982	OG0007981	1	1	1	2	1
7983	OG0007982	1	1	1	1	2
7984	OG0007983	1	1	1	1	2
7985	OG0007984	1	1	1	2	1
7986	OG0007985	2	1	1	0	2
7987	OG0007986	1	1	1	1	2
7988	OG0007987	1	1	1	1	2
7989	OG0007988	1	1	1	1	2
7990	OG0007989	1	1	0	2	2
7991	OG0007990	1	1	1	1	2
7992	OG0007991	1	1	1	1	2
7993	OG0007992	1	1	1	1	2
7994	OG0007993	1	1	1	1	2
7995	OG0007994	1	1	1	1	2
7996	OG0007995	1	1	1	2	1
7997	OG0007996	1	1	1	1	2
7998	OG0007997	1	1	1	1	2
7999	OG0007998	1	1	1	0	3
8000	OG0007999	1	2	1	1	1
8001	OG0008000	1	1	1	1	2
8002	OG0008001	1	1	1	1	2
8003	OG0008002	1	1	1	2	1
8004	OG0008003	1	1	1	2	1
8005	OG0008004	1	1	1	1	2
8006	OG0008005	1	1	1	1	2
8007	OG0008006	2	2	1	0	1
8008	OG0008007	1	1	2	1	1
8009	OG0008008	1	1	1	1	2
8010	OG0008009	1	1	1	0	3
8011	OG0008010	3	1	2	0	0
8012	OG0008011	1	1	2	1	1
8013	OG0008012	1	2	1	1	1
8014	OG0008013	1	1	1	1	2
8015	OG0008014	1	1	1	1	2
8016	OG0008015	1	1	1	1	2
8017	OG0008016	1	2	1	1	1
8018	OG0008017	1	1	1	1	2
8019	OG0008018	1	1	1	1	2
8020	OG0008019	2	1	1	1	1
8021	OG0008020	1	1	1	2	1
8022	OG0008021	1	1	1	2	1
8023	OG0008022	1	3	2	0	0
8024	OG0008023	2	1	1	1	1
8025	OG0008024	1	1	1	1	2
8026	OG0008025	1	2	1	1	1
8027	OG0008026	1	2	1	1	1
8028	OG0008027	2	2	2	0	0
8029	OG0008028	2	1	1	1	1
8030	OG0008029	1	1	1	1	2
8031	OG0008030	1	1	1	1	2
8032	OG0008031	1	2	1	1	1
8033	OG0008032	2	1	1	1	1
8034	OG0008033	1	1	1	1	2
8035	OG0008034	2	1	1	1	1
8036	OG0008035	1	1	1	1	2
8037	OG0008036	1	1	1	1	2
8038	OG0008037	1	1	1	1	2
8039	OG0008038	1	1	1	1	2
8040	OG0008039	1	1	1	1	2
8041	OG0008040	1	1	1	1	2
8042	OG0008041	1	1	1	2	1
8043	OG0008042	1	1	1	1	2
8044	OG0008043	1	1	1	1	2
8045	OG0008044	1	1	1	1	2
8046	OG0008045	1	1	1	1	2
8047	OG0008046	1	1	1	1	2
8048	OG0008047	1	1	1	1	2
8049	OG0008048	1	1	1	1	2
8050	OG0008049	1	1	1	2	1
8051	OG0008050	1	1	1	1	2
8052	OG0008051	2	2	1	0	1
8053	OG0008052	1	2	1	1	1
8054	OG0008053	1	1	1	1	2
8055	OG0008054	1	1	1	1	2
8056	OG0008055	1	1	1	1	2
8057	OG0008056	1	1	1	0	3
8058	OG0008057	1	1	1	1	2
8059	OG0008058	2	1	1	1	1
8060	OG0008059	3	1	1	0	1
8061	OG0008060	1	1	1	1	2
8062	OG0008061	1	1	1	1	2
8063	OG0008062	1	1	1	1	2
8064	OG0008063	1	1	1	1	2
8065	OG0008064	1	1	1	2	1
8066	OG0008065	1	1	1	1	2
8067	OG0008066	2	1	1	1	1
8068	OG0008067	1	1	1	2	1
8069	OG0008068	1	1	1	1	2
8070	OG0008069	1	1	1	1	2
8071	OG0008070	1	1	1	1	2
8072	OG0008071	1	1	1	1	2
8073	OG0008072	1	1	1	2	1
8074	OG0008073	1	1	1	1	2
8075	OG0008074	1	1	1	1	2
8076	OG0008075	1	1	1	1	2
8077	OG0008076	1	1	1	1	2
8078	OG0008077	2	4	0	0	0
8079	OG0008078	1	1	1	1	2
8080	OG0008079	1	2	1	1	1
8081	OG0008080	1	1	1	1	2
8082	OG0008081	1	1	1	1	2
8083	OG0008082	1	1	1	1	2
8084	OG0008083	1	2	1	1	1
8085	OG0008084	4	1	1	0	0
8086	OG0008085	1	1	1	2	1
8087	OG0008086	1	1	1	2	1
8088	OG0008087	1	1	1	1	2
8089	OG0008088	1	1	2	1	1
8090	OG0008089	1	1	1	1	2
8091	OG0008090	1	1	1	1	2
8092	OG0008091	1	1	1	2	1
8093	OG0008092	1	1	1	1	2
8094	OG0008093	1	1	2	1	1
8095	OG0008094	1	1	1	1	2
8096	OG0008095	1	1	1	2	1
8097	OG0008096	3	3	0	0	0
8098	OG0008097	1	1	1	0	3
8099	OG0008098	1	1	1	2	1
8100	OG0008099	1	1	1	1	2
8101	OG0008100	2	1	1	1	1
8102	OG0008101	4	2	0	0	0
8103	OG0008102	1	1	1	2	1
8104	OG0008103	1	1	1	1	2
8105	OG0008104	1	1	1	1	2
8106	OG0008105	1	1	1	1	2
8107	OG0008106	1	1	1	1	2
8108	OG0008107	1	2	1	1	1
8109	OG0008108	1	1	1	1	2
8110	OG0008109	1	1	1	1	2
8111	OG0008110	5	1	0	0	0
8112	OG0008111	1	1	1	1	2
8113	OG0008112	1	1	1	2	1
8114	OG0008113	1	1	1	1	2
8115	OG0008114	1	1	1	2	1
8116	OG0008115	1	1	1	1	2
8117	OG0008116	1	1	1	1	2
8118	OG0008117	1	1	1	1	2
8119	OG0008118	1	1	1	1	2
8120	OG0008119	1	1	1	1	2
8121	OG0008120	1	1	1	1	2
8122	OG0008121	1	1	2	1	1
8123	OG0008122	1	1	2	1	1
8124	OG0008123	1	1	1	1	2
8125	OG0008124	1	1	1	2	1
8126	OG0008125	1	1	1	1	2
8127	OG0008126	1	1	1	1	2
8128	OG0008127	2	1	1	1	1
8129	OG0008128	1	2	1	1	1
8130	OG0008129	1	1	1	1	2
8131	OG0008130	1	1	1	1	2
8132	OG0008131	1	1	1	1	2
8133	OG0008132	1	1	1	1	2
8134	OG0008133	1	1	1	1	2
8135	OG0008134	1	2	1	1	1
8136	OG0008135	1	1	1	1	2
8137	OG0008136	1	1	1	1	2
8138	OG0008137	1	1	2	1	1
8139	OG0008138	1	1	1	2	1
8140	OG0008139	1	1	1	1	2
8141	OG0008140	2	2	2	0	0
8142	OG0008141	1	1	1	1	2
8143	OG0008142	1	1	1	1	2
8144	OG0008143	1	1	1	2	1
8145	OG0008144	1	1	1	1	2
8146	OG0008145	1	1	1	1	2
8147	OG0008146	1	1	1	1	2
8148	OG0008147	1	2	1	1	1
8149	OG0008148	1	1	1	1	2
8150	OG0008149	1	1	1	2	1
8151	OG0008150	1	1	1	1	2
8152	OG0008151	2	2	1	0	1
8153	OG0008152	2	0	1	2	1
8154	OG0008153	1	1	1	2	1
8155	OG0008154	1	1	1	1	2
8156	OG0008155	2	1	1	1	1
8157	OG0008156	1	1	1	2	1
8158	OG0008157	2	3	0	1	0
8159	OG0008158	1	2	1	1	1
8160	OG0008159	1	1	1	1	2
8161	OG0008160	1	1	1	1	2
8162	OG0008161	1	1	1	1	2
8163	OG0008162	1	1	1	1	2
8164	OG0008163	1	1	2	1	1
8165	OG0008164	1	2	1	1	1
8166	OG0008165	1	1	1	1	2
8167	OG0008166	1	1	1	1	2
8168	OG0008167	1	2	1	1	1
8169	OG0008168	1	0	0	3	2
8170	OG0008169	1	1	1	2	1
8171	OG0008170	1	1	2	1	1
8172	OG0008171	1	1	1	1	2
8173	OG0008172	1	1	1	1	2
8174	OG0008173	1	1	1	2	1
8175	OG0008174	1	1	1	1	2
8176	OG0008175	1	1	1	1	2
8177	OG0008176	1	1	2	1	1
8178	OG0008177	1	1	1	1	2
8179	OG0008178	1	1	1	2	1
8180	OG0008179	2	1	0	0	3
8181	OG0008180	1	1	1	1	2
8182	OG0008181	1	2	1	1	1
8183	OG0008182	1	1	1	1	2
8184	OG0008183	1	1	1	1	2
8185	OG0008184	1	1	1	1	2
8186	OG0008185	1	1	1	1	2
8187	OG0008186	1	2	1	1	1
8188	OG0008187	1	1	1	1	2
8189	OG0008188	1	1	1	1	2
8190	OG0008189	1	1	1	1	2
8191	OG0008190	1	1	1	2	1
8192	OG0008191	1	1	1	1	2
8193	OG0008192	1	1	1	1	2
8194	OG0008193	1	1	1	1	2
8195	OG0008194	1	0	1	2	2
8196	OG0008195	1	1	1	1	2
8197	OG0008196	1	1	1	1	2
8198	OG0008197	1	1	1	2	1
8199	OG0008198	1	1	1	1	2
8200	OG0008199	1	1	1	2	1
8201	OG0008200	1	1	1	1	2
8202	OG0008201	1	1	1	1	2
8203	OG0008202	1	1	1	1	2
8204	OG0008203	1	1	1	1	2
8205	OG0008204	1	1	1	2	1
8206	OG0008205	1	1	1	2	1
8207	OG0008206	1	1	1	1	2
8208	OG0008207	1	1	1	1	2
8209	OG0008208	1	1	1	2	1
8210	OG0008209	1	1	1	1	2
8211	OG0008210	1	1	1	1	2
8212	OG0008211	1	1	1	1	2
8213	OG0008212	1	1	1	1	2
8214	OG0008213	1	1	1	2	1
8215	OG0008214	1	1	1	2	1
8216	OG0008215	2	1	2	0	1
8217	OG0008216	1	1	1	1	2
8218	OG0008217	1	1	1	1	2
8219	OG0008218	1	1	1	1	2
8220	OG0008219	1	1	1	1	2
8221	OG0008220	2	1	1	1	1
8222	OG0008221	1	1	1	2	1
8223	OG0008222	1	1	1	1	2
8224	OG0008223	1	1	1	1	2
8225	OG0008224	1	1	1	1	2
8226	OG0008225	2	3	1	0	0
8227	OG0008226	1	1	1	2	1
8228	OG0008227	2	1	2	0	1
8229	OG0008228	1	1	1	1	2
8230	OG0008229	1	1	1	1	2
8231	OG0008230	2	1	1	1	1
8232	OG0008231	1	1	1	2	1
8233	OG0008232	1	1	1	1	2
8234	OG0008233	1	1	1	1	2
8235	OG0008234	1	1	1	1	2
8236	OG0008235	1	1	1	2	1
8237	OG0008236	1	1	1	0	3
8238	OG0008237	1	1	1	1	2
8239	OG0008238	1	1	1	2	1
8240	OG0008239	1	1	1	2	1
8241	OG0008240	1	1	1	1	2
8242	OG0008241	1	1	1	2	1
8243	OG0008242	1	1	1	2	1
8244	OG0008243	1	1	1	1	2
8245	OG0008244	1	1	1	1	2
8246	OG0008245	2	1	1	1	1
8247	OG0008246	1	1	1	1	2
8248	OG0008247	1	1	1	1	2
8249	OG0008248	1	1	1	1	2
8250	OG0008249	1	1	1	1	2
8251	OG0008250	1	1	1	1	2
8252	OG0008251	1	1	1	1	2
8253	OG0008252	1	1	1	1	2
8254	OG0008253	1	1	1	1	2
8255	OG0008254	1	1	1	1	2
8256	OG0008255	1	2	1	1	1
8257	OG0008256	1	2	1	1	1
8258	OG0008257	1	1	1	1	2
8259	OG0008258	1	1	1	1	2
8260	OG0008259	1	1	1	2	1
8261	OG0008260	1	1	1	1	2
8262	OG0008261	1	1	2	1	1
8263	OG0008262	1	1	1	1	2
8264	OG0008263	2	2	1	0	1
8265	OG0008264	1	2	1	1	1
8266	OG0008265	1	1	1	1	2
8267	OG0008266	1	1	1	1	2
8268	OG0008267	1	1	1	1	2
8269	OG0008268	1	1	1	2	1
8270	OG0008269	1	1	1	1	2
8271	OG0008270	1	1	1	1	2
8272	OG0008271	1	1	1	1	2
8273	OG0008272	1	1	1	1	2
8274	OG0008273	1	1	1	1	2
8275	OG0008274	1	1	1	1	2
8276	OG0008275	1	1	1	1	2
8277	OG0008276	1	1	1	2	1
8278	OG0008277	1	1	1	1	2
8279	OG0008278	1	1	1	1	2
8280	OG0008279	1	1	1	1	2
8281	OG0008280	1	1	1	1	2
8282	OG0008281	1	1	1	1	2
8283	OG0008282	1	1	1	2	1
8284	OG0008283	1	1	1	1	2
8285	OG0008284	1	1	1	1	2
8286	OG0008285	1	1	1	2	1
8287	OG0008286	1	1	1	1	2
8288	OG0008287	1	2	1	0	2
8289	OG0008288	1	1	1	1	2
8290	OG0008289	1	1	1	2	1
8291	OG0008290	1	1	1	1	2
8292	OG0008291	1	1	1	1	2
8293	OG0008292	1	1	1	1	2
8294	OG0008293	1	1	1	1	2
8295	OG0008294	1	1	1	2	1
8296	OG0008295	2	2	1	0	1
8297	OG0008296	1	1	1	1	2
8298	OG0008297	1	2	1	1	1
8299	OG0008298	1	1	1	1	2
8300	OG0008299	1	1	1	2	1
8301	OG0008300	1	1	1	2	1
8302	OG0008301	1	1	2	0	2
8303	OG0008302	2	1	1	1	1
8304	OG0008303	2	1	1	1	1
8305	OG0008304	1	1	1	1	2
8306	OG0008305	2	1	1	1	1
8307	OG0008306	1	1	1	1	2
8308	OG0008307	1	1	1	1	2
8309	OG0008308	1	1	1	1	2
8310	OG0008309	1	1	1	1	2
8311	OG0008310	1	1	1	1	2
8312	OG0008311	1	1	1	1	2
8313	OG0008312	1	2	1	0	2
8314	OG0008313	1	2	1	1	1
8315	OG0008314	1	1	2	1	1
8316	OG0008315	1	1	1	1	2
8317	OG0008316	1	1	1	2	1
8318	OG0008317	1	1	1	1	2
8319	OG0008318	1	1	1	2	1
8320	OG0008319	1	1	1	1	2
8321	OG0008320	1	1	1	2	1
