#FamilyID	Gamma Cat Mean	Likelihood of Category	Likelihood of Family	Posterior Probability	Significant
null	0.666053	2.91398e-06	8.84687e-06	0.32938	N/S
null	0.972501	3.14822e-06	8.84687e-06	0.355857	N/S
null	1.36145	2.78467e-06	8.84687e-06	0.314763	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	3.83274e-06	9.38306e-06	0.408474	N/S
null	0.972501	3.21236e-06	9.38306e-06	0.342358	N/S
null	1.36145	2.33796e-06	9.38306e-06	0.249168	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	6.42565e-09	6.94821e-08	0.0924791	N/S
null	0.972501	2.00722e-08	6.94821e-08	0.288883	N/S
null	1.36145	4.29843e-08	6.94821e-08	0.618638	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.51294e-06	7.18809e-06	0.349598	N/S
null	0.972501	2.56717e-06	7.18809e-06	0.357142	N/S
null	1.36145	2.10798e-06	7.18809e-06	0.29326	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	3.13328e-07	1.28821e-06	0.243227	N/S
null	0.972501	4.60714e-07	1.28821e-06	0.357637	N/S
null	1.36145	5.14173e-07	1.28821e-06	0.399136	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	3.83274e-06	9.38306e-06	0.408474	N/S
null	0.972501	3.21236e-06	9.38306e-06	0.342358	N/S
null	1.36145	2.33796e-06	9.38306e-06	0.249168	N/S
null	0.666053	2.0062e-05	4.2831e-05	0.468399	N/S
null	0.972501	1.42059e-05	4.2831e-05	0.331674	N/S
null	1.36145	8.56307e-06	4.2831e-05	0.199927	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.51294e-06	7.18809e-06	0.349598	N/S
null	0.972501	2.56717e-06	7.18809e-06	0.357142	N/S
null	1.36145	2.10798e-06	7.18809e-06	0.29326	N/S
null	0.666053	4.75085e-08	3.23685e-07	0.146774	N/S
null	0.972501	1.05494e-07	3.23685e-07	0.325915	N/S
null	1.36145	1.70682e-07	3.23685e-07	0.527311	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.51294e-06	7.18809e-06	0.349598	N/S
null	0.972501	2.56717e-06	7.18809e-06	0.357142	N/S
null	1.36145	2.10798e-06	7.18809e-06	0.29326	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	3.13328e-07	1.28821e-06	0.243227	N/S
null	0.972501	4.60714e-07	1.28821e-06	0.357637	N/S
null	1.36145	5.14173e-07	1.28821e-06	0.399136	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	1.2661e-06	3.70731e-06	0.341515	N/S
null	0.972501	1.32054e-06	3.70731e-06	0.3562	N/S
null	1.36145	1.12067e-06	3.70731e-06	0.302285	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	3.96422e-07	1.6317e-06	0.24295	N/S
null	0.972501	5.70479e-07	1.6317e-06	0.349621	N/S
null	1.36145	6.64804e-07	1.6317e-06	0.407429	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.0062e-05	4.2831e-05	0.468399	N/S
null	0.972501	1.42059e-05	4.2831e-05	0.331674	N/S
null	1.36145	8.56307e-06	4.2831e-05	0.199927	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	1.2661e-06	3.70731e-06	0.341515	N/S
null	0.972501	1.32054e-06	3.70731e-06	0.3562	N/S
null	1.36145	1.12067e-06	3.70731e-06	0.302285	N/S
null	0.666053	3.96422e-07	1.6317e-06	0.24295	N/S
null	0.972501	5.70479e-07	1.6317e-06	0.349621	N/S
null	1.36145	6.64804e-07	1.6317e-06	0.407429	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	2.92608e-06	8.40795e-06	0.348014	N/S
null	0.972501	3.0113e-06	8.40795e-06	0.358149	N/S
null	1.36145	2.47056e-06	8.40795e-06	0.293837	N/S
null	0.666053	3.96422e-07	1.6317e-06	0.24295	N/S
null	0.972501	5.70479e-07	1.6317e-06	0.349621	N/S
null	1.36145	6.64804e-07	1.6317e-06	0.407429	N/S
null	0.666053	1.11726e-09	1.94891e-08	0.0573273	N/S
null	0.972501	4.7034e-09	1.94891e-08	0.241334	N/S
null	1.36145	1.36685e-08	1.94891e-08	0.701338	N/S
null	0.666053	8.21595e-09	1.08099e-07	0.076004	N/S
null	0.972501	2.88847e-08	1.08099e-07	0.267206	N/S
null	1.36145	7.09983e-08	1.08099e-07	0.65679	N/S
null	0.666053	1.09478e-09	2.48041e-08	0.0441371	N/S
null	0.972501	5.39542e-09	2.48041e-08	0.217521	N/S
null	1.36145	1.83139e-08	2.48041e-08	0.738342	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	5.66377e-08	4.50784e-07	0.125643	N/S
null	0.972501	1.39196e-07	4.50784e-07	0.308787	N/S
null	1.36145	2.5495e-07	4.50784e-07	0.56557	N/S
null	0.666053	4.78879e-06	1.30101e-05	0.368083	N/S
null	0.972501	4.48994e-06	1.30101e-05	0.345113	N/S
null	1.36145	3.73134e-06	1.30101e-05	0.286804	N/S
null	0.666053	4.78879e-06	1.30101e-05	0.368083	N/S
null	0.972501	4.48994e-06	1.30101e-05	0.345113	N/S
null	1.36145	3.73134e-06	1.30101e-05	0.286804	N/S
null	0.666053	1.06939e-09	2.5704e-08	0.0416038	N/S
null	0.972501	5.35604e-09	2.5704e-08	0.208374	N/S
null	1.36145	1.92786e-08	2.5704e-08	0.750023	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	6.9316e-10	1.54054e-08	0.0449947	N/S
null	0.972501	3.41502e-09	1.54054e-08	0.221677	N/S
null	1.36145	1.12972e-08	1.54054e-08	0.733328	N/S
null	0.666053	4.36947e-07	2.06342e-06	0.211759	N/S
null	0.972501	7.18026e-07	2.06342e-06	0.347979	N/S
null	1.36145	9.08445e-07	2.06342e-06	0.440262	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	4.36947e-07	2.06342e-06	0.211759	N/S
null	0.972501	7.18026e-07	2.06342e-06	0.347979	N/S
null	1.36145	9.08445e-07	2.06342e-06	0.440262	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	2.56516e-05	6.02383e-05	0.425835	N/S
null	0.972501	2.04429e-05	6.02383e-05	0.339366	N/S
null	1.36145	1.41438e-05	6.02383e-05	0.234798	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	4.77223e-09	5.49218e-08	0.0868913	N/S
null	0.972501	1.54098e-08	5.49218e-08	0.280578	N/S
null	1.36145	3.47397e-08	5.49218e-08	0.632531	N/S
null	0.666053	2.56516e-05	6.02383e-05	0.425835	N/S
null	0.972501	2.04429e-05	6.02383e-05	0.339366	N/S
null	1.36145	1.41438e-05	6.02383e-05	0.234798	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	4.36947e-07	2.06342e-06	0.211759	N/S
null	0.972501	7.18026e-07	2.06342e-06	0.347979	N/S
null	1.36145	9.08445e-07	2.06342e-06	0.440262	N/S
null	0.666053	8.09535e-11	3.1618e-09	0.0256036	N/S
null	0.972501	5.65858e-10	3.1618e-09	0.178967	N/S
null	1.36145	2.51499e-09	3.1618e-09	0.795429	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	6.61466e-09	8.64361e-08	0.0765265	N/S
null	0.972501	2.30644e-08	8.64361e-08	0.266837	N/S
null	1.36145	5.67571e-08	8.64361e-08	0.656636	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	5.69862e-08	4.08419e-07	0.139529	N/S
null	0.972501	1.27771e-07	4.08419e-07	0.312844	N/S
null	1.36145	2.23661e-07	4.08419e-07	0.547627	N/S
null	0.666053	4.36947e-07	2.06342e-06	0.211759	N/S
null	0.972501	7.18026e-07	2.06342e-06	0.347979	N/S
null	1.36145	9.08445e-07	2.06342e-06	0.440262	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	2.56516e-05	6.02383e-05	0.425835	N/S
null	0.972501	2.04429e-05	6.02383e-05	0.339366	N/S
null	1.36145	1.41438e-05	6.02383e-05	0.234798	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	2.99582e-06	9.53185e-06	0.314296	N/S
null	0.972501	3.38732e-06	9.53185e-06	0.355368	N/S
null	1.36145	3.14871e-06	9.53185e-06	0.330336	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	2.99582e-06	9.53185e-06	0.314296	N/S
null	0.972501	3.38732e-06	9.53185e-06	0.355368	N/S
null	1.36145	3.14871e-06	9.53185e-06	0.330336	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	7.70232e-08	6.81801e-07	0.11297	N/S
null	0.972501	2.08759e-07	6.81801e-07	0.306188	N/S
null	1.36145	3.96019e-07	6.81801e-07	0.580842	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	4.78879e-06	1.30101e-05	0.368083	N/S
null	0.972501	4.48994e-06	1.30101e-05	0.345113	N/S
null	1.36145	3.73134e-06	1.30101e-05	0.286804	N/S
null	0.666053	4.36947e-07	2.06342e-06	0.211759	N/S
null	0.972501	7.18026e-07	2.06342e-06	0.347979	N/S
null	1.36145	9.08445e-07	2.06342e-06	0.440262	N/S
null	0.666053	4.36947e-07	2.06342e-06	0.211759	N/S
null	0.972501	7.18026e-07	2.06342e-06	0.347979	N/S
null	1.36145	9.08445e-07	2.06342e-06	0.440262	N/S
null	0.666053	4.36947e-07	2.06342e-06	0.211759	N/S
null	0.972501	7.18026e-07	2.06342e-06	0.347979	N/S
null	1.36145	9.08445e-07	2.06342e-06	0.440262	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	4.36947e-07	2.06342e-06	0.211759	N/S
null	0.972501	7.18026e-07	2.06342e-06	0.347979	N/S
null	1.36145	9.08445e-07	2.06342e-06	0.440262	N/S
null	0.666053	6.3122e-08	5.04042e-07	0.125232	N/S
null	0.972501	1.55772e-07	5.04042e-07	0.309047	N/S
null	1.36145	2.85147e-07	5.04042e-07	0.565722	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	1.39924e-10	6.82082e-09	0.0205142	N/S
null	0.972501	1.13844e-09	6.82082e-09	0.166907	N/S
null	1.36145	5.54245e-09	6.82082e-09	0.812579	N/S
null	0.666053	6.3122e-08	5.04042e-07	0.125232	N/S
null	0.972501	1.55772e-07	5.04042e-07	0.309047	N/S
null	1.36145	2.85147e-07	5.04042e-07	0.565722	N/S
null	0.666053	6.9316e-10	1.54054e-08	0.0449947	N/S
null	0.972501	3.41502e-09	1.54054e-08	0.221677	N/S
null	1.36145	1.12972e-08	1.54054e-08	0.733328	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	6.61466e-09	8.64361e-08	0.0765265	N/S
null	0.972501	2.30644e-08	8.64361e-08	0.266837	N/S
null	1.36145	5.67571e-08	8.64361e-08	0.656636	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	8.03831e-08	5.84259e-07	0.137581	N/S
null	0.972501	1.8408e-07	5.84259e-07	0.315065	N/S
null	1.36145	3.19796e-07	5.84259e-07	0.547354	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	7.70232e-08	6.81801e-07	0.11297	N/S
null	0.972501	2.08759e-07	6.81801e-07	0.306188	N/S
null	1.36145	3.96019e-07	6.81801e-07	0.580842	N/S
null	0.666053	8.03831e-08	5.84259e-07	0.137581	N/S
null	0.972501	1.8408e-07	5.84259e-07	0.315065	N/S
null	1.36145	3.19796e-07	5.84259e-07	0.547354	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	1.33666e-08	1.38782e-07	0.096314	N/S
null	0.972501	3.96736e-08	1.38782e-07	0.28587	N/S
null	1.36145	8.57416e-08	1.38782e-07	0.617816	N/S
null	0.666053	3.49879e-07	1.61211e-06	0.217031	N/S
null	0.972501	5.61267e-07	1.61211e-06	0.348156	N/S
null	1.36145	7.00966e-07	1.61211e-06	0.434812	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	4.78879e-06	1.30101e-05	0.368083	N/S
null	0.972501	4.48994e-06	1.30101e-05	0.345113	N/S
null	1.36145	3.73134e-06	1.30101e-05	0.286804	N/S
null	0.666053	5.39366e-07	2.59877e-06	0.207547	N/S
null	0.972501	9.04161e-07	2.59877e-06	0.347919	N/S
null	1.36145	1.15524e-06	2.59877e-06	0.444534	N/S
null	0.666053	8.03831e-08	5.84259e-07	0.137581	N/S
null	0.972501	1.8408e-07	5.84259e-07	0.315065	N/S
null	1.36145	3.19796e-07	5.84259e-07	0.547354	N/S
null	0.666053	1.80199e-10	6.80193e-09	0.0264924	N/S
null	0.972501	1.22762e-09	6.80193e-09	0.180481	N/S
null	1.36145	5.39411e-09	6.80193e-09	0.793027	N/S
null	0.666053	3.74134e-06	1.21554e-05	0.307792	N/S
null	0.972501	4.33338e-06	1.21554e-05	0.356498	N/S
null	1.36145	4.08069e-06	1.21554e-05	0.33571	N/S
null	0.666053	8.03831e-08	5.84259e-07	0.137581	N/S
null	0.972501	1.8408e-07	5.84259e-07	0.315065	N/S
null	1.36145	3.19796e-07	5.84259e-07	0.547354	N/S
null	0.666053	1.2661e-06	3.70731e-06	0.341515	N/S
null	0.972501	1.32054e-06	3.70731e-06	0.3562	N/S
null	1.36145	1.12067e-06	3.70731e-06	0.302285	N/S
null	0.666053	1.2661e-06	3.70731e-06	0.341515	N/S
null	0.972501	1.32054e-06	3.70731e-06	0.3562	N/S
null	1.36145	1.12067e-06	3.70731e-06	0.302285	N/S
null	0.666053	1.2661e-06	3.70731e-06	0.341515	N/S
null	0.972501	1.32054e-06	3.70731e-06	0.3562	N/S
null	1.36145	1.12067e-06	3.70731e-06	0.302285	N/S
null	0.666053	1.2661e-06	3.70731e-06	0.341515	N/S
null	0.972501	1.32054e-06	3.70731e-06	0.3562	N/S
null	1.36145	1.12067e-06	3.70731e-06	0.302285	N/S
null	0.666053	2.0062e-05	4.2831e-05	0.468399	N/S
null	0.972501	1.42059e-05	4.2831e-05	0.331674	N/S
null	1.36145	8.56307e-06	4.2831e-05	0.199927	N/S
null	0.666053	1.16035e-08	8.64343e-08	0.134246	N/S
null	0.972501	2.71892e-08	8.64343e-08	0.314564	N/S
null	1.36145	4.76417e-08	8.64343e-08	0.551189	N/S
null	0.666053	1.2661e-06	3.70731e-06	0.341515	N/S
null	0.972501	1.32054e-06	3.70731e-06	0.3562	N/S
null	1.36145	1.12067e-06	3.70731e-06	0.302285	N/S
null	0.666053	1.2661e-06	3.70731e-06	0.341515	N/S
null	0.972501	1.32054e-06	3.70731e-06	0.3562	N/S
null	1.36145	1.12067e-06	3.70731e-06	0.302285	N/S
null	0.666053	1.2661e-06	3.70731e-06	0.341515	N/S
null	0.972501	1.32054e-06	3.70731e-06	0.3562	N/S
null	1.36145	1.12067e-06	3.70731e-06	0.302285	N/S
null	0.666053	1.11537e-08	7.62024e-08	0.146369	N/S
null	0.972501	2.36452e-08	7.62024e-08	0.310294	N/S
null	1.36145	4.14036e-08	7.62024e-08	0.543337	N/S
